run,algo,seed,last_step,last_eval_mean,last_eval_std,n_final_eval_runs,final_eval_mean_avg
2026-05-28_221026_a2c_nstep16_gae095_seed77,a2c[nstep16_gae095],77,50000000,5.0,0.0,1,203.36
